49400.00 -1.798134452e-08 6.26137548e-07 0.053
49765.25 -5.392316058e-07 3.839862865e-07 0.053
50130.50 7.646466743e-07 3.760707961e-07 0.053
50495.75 1.945930045e-07 3.385231042e-07 0.053
50861.00 -3.081710625e-07 2.846258816e-07 0.053
51226.25 -5.836489268e-08 2.480532806e-07 0.053
51591.50 6.407320112e-08 2.285940936e-07 0.053
51956.75 -9.087524841e-08 2.213813966e-07 0.053
52322.00 1.765946837e-07 2.136450251e-07 0.053
52687.25 -1.758119801e-07 2.13382756e-07 0.053
53052.50 -1.842981469e-07 2.003286004e-07 0.053
53417.75 7.902129818e-08 1.822931823e-07 0.053
53783.00 -1.14366185e-07 1.748256306e-07 0.053
54148.25 -2.94119777e-08 1.662623698e-07 0.053
54513.50 1.157281672e-07 1.480132595e-07 0.053
54878.75 1.100508662e-07 1.257988452e-07 0.053
55244.00 1.30575745e-07 1.059667224e-07 0.053
55609.25 1.57884757e-07 1.397530132e-07 0.053
55974.50 -2.746559535e-07 2.274397159e-07 0.053
