49400.00 -4.632898191e-09 5.444122401e-07 0.027
49582.62 -1.186759416e-06 5.586265781e-07 0.027
49765.25 -6.387425774e-07 3.920427172e-07 0.027
49947.88 5.101807025e-07 3.498509886e-07 0.027
50130.50 6.260248061e-07 3.495208625e-07 0.027
50313.12 8.513343306e-07 3.027328491e-07 0.027
50495.75 1.314674572e-07 3.180874915e-07 0.027
50678.38 3.504290304e-07 3.138416561e-07 0.027
50861.00 -1.871484954e-07 2.681391846e-07 0.027
51043.62 2.667384668e-08 2.517503096e-07 0.027
51226.25 6.073500865e-08 2.395824633e-07 0.027
51408.88 1.019369025e-07 2.436356452e-07 0.027
51591.50 1.776306136e-07 2.244642558e-07 0.027
51774.12 -1.038312002e-07 2.221234113e-07 0.027
51956.75 3.131180016e-09 2.185396832e-07 0.027
52139.38 -1.765902246e-07 2.126000031e-07 0.027
52322.00 2.17753907e-07 2.097719592e-07 0.027
52504.62 -1.37094039e-07 2.141387488e-07 0.027
52687.25 -1.266465101e-07 2.087512229e-07 0.027
52869.88 -9.79241431e-08 1.987941449e-07 0.027
53052.50 -1.912251284e-07 1.937222717e-07 0.027
53235.12 -6.624104326e-08 1.793068496e-07 0.027
53417.75 1.955240269e-08 1.717526122e-07 0.027
53600.38 -3.11275463e-07 1.622101e-07 0.027
53783.00 -2.004359413e-07 1.614852269e-07 0.027
53965.62 -6.435151759e-09 1.557477193e-07 0.027
54148.25 -8.597316209e-08 1.524243173e-07 0.027
54330.88 -2.247407082e-08 1.430614933e-07 0.027
54513.50 2.285941278e-08 1.348801682e-07 0.027
54696.12 -5.160291118e-08 1.25431925e-07 0.027
54878.75 4.032900966e-08 1.15591209e-07 0.027
55061.38 9.491858901e-08 1.025689212e-07 0.027
55244.00 1.041618224e-07 9.999341536e-08 0.027
55426.62 1.096632353e-07 1.093410386e-07 0.027
55609.25 1.850675706e-07 1.361111855e-07 0.027
55791.88 1.150910261e-07 1.77188262e-07 0.027
55974.50 -1.539084778e-07 1.930267131e-07 0.027
