1983.86 11.7497 45649
1983.89 11.7491 45659
1983.92 11.7574 45669
1983.94 11.7716 45679
1983.97 11.7978 45689
1984 11.836 45699
1984.03 11.892 45709
1984.05 11.951 45719
1984.08 12.019 45729
1984.11 12.0899 45739
1984.14 12.1667 45749
1984.16 12.2405 45759
1984.19 12.2632 45769
1984.22 12.2858 45779
1984.25 12.3054 45789
1984.27 12.3219 45799
1984.3 12.3324 45809
1984.33 12.3368 45819
1984.36 12.3291 45829
1984.38 12.3124 45839
1984.41 12.2896 45849
1984.44 12.2608 45859
1984.47 12.2259 45869
1984.49 12.1849 45879
1984.52 12.1319 45889
1984.55 12.0758 45899
1984.57 12.0136 45909
1984.6 11.9484 45919
1984.63 11.8802 45929
1984.66 11.8118 45939
1984.68 11.7404 45949
1984.71 11.669 45959
1984.74 11.6005 45969
1984.77 11.5319 45979
1984.79 11.4663 45989
1984.82 11.4066 45999
1984.85 11.3558 46009
1984.88 11.311 46019
1984.9 11.2721 46029
1984.93 11.2362 46039
1984.96 11.2062 46049
1984.99 11.1821 46059
1985.01 11.17 46069
1985.04 11.1608 46079
1985.07 11.1546 46089
1985.09 11.1543 46099
1985.12 11.1539 46109
1985.15 11.1565 46119
1985.18 11.159 46129
1985.2 11.1615 46139
1985.23 11.1638 46149
1985.26 11.1632 46159
1985.28 11.1624 46169
1985.31 11.1617 46179
1985.34 11.1518 46189
1985.37 11.1389 46199
1985.39 11.1259 46209
1985.42 11.1069 46219
1985.45 11.0878 46229
1985.48 11.0656 46239
1985.5 11.0374 46249
1985.53 11.0091 46259
1985.56 10.9778 46269
1985.59 10.9494 46279
1985.61 10.9179 46289
1985.64 10.8924 46299
1985.67 10.8668 46309
1985.7 10.8472 46319
1985.72 10.8305 46329
1985.75 10.8167 46339
1985.78 10.8089 46349
1985.8 10.807 46359
1985.83 10.8111 46369
1985.86 10.8301 46379
1985.89 10.852 46389
1985.91 10.8799 46399
1985.94 10.9137 46409
1985.97 10.9534 46419
1986 10.9991 46429
1986.02 11.0508 46439
1986.05 11.1083 46449
1986.08 11.1688 46459
1986.11 11.2293 46469
1986.13 11.2927 46479
1986.16 11.356 46489
1986.19 11.4192 46499
1986.22 11.4794 46509
1986.24 11.5396 46519
1986.27 11.5937 46529
1986.3 11.6447 46539
1986.33 11.6896 46549
1986.35 11.7255 46559
1986.38 11.7554 46569
1986.41 11.7792 46579
1986.44 11.7939 46589
1986.46 11.8055 46599
1986.49 11.8081 46609
1986.52 11.8017 46619
1986.54 11.7861 46629
1986.57 11.7645 46639
1986.6 11.7429 46649
1986.63 11.7152 46659
1986.65 11.6874 46669
1986.68 11.6536 46679
1986.71 11.6227 46689
1986.74 11.5917 46699
1986.76 11.5607 46709
1986.79 11.5326 46719
1986.82 11.5105 46729
1986.85 11.4973 46739
1986.87 11.49 46749
1986.9 11.4887 46759
1986.93 11.4903 46769
1986.96 11.5009 46779
1986.98 11.5114 46789
1987.01 11.5368 46799
1987.04 11.5652 46809
1987.07 11.5995 46819
1987.09 11.6308 46829
1987.12 11.668 46839
1987.15 11.7021 46849
1987.18 11.7362 46859
1987.2 11.7702 46869
1987.23 11.8012 46879
1987.26 11.826 46889
1987.28 11.8479 46899
1987.31 11.8666 46909
1987.34 11.8674 46919
1987.37 11.862 46929
1987.39 11.8506 46939
1987.42 11.8331 46949
1987.45 11.8096 46959
1987.48 11.783 46969
1987.5 11.7473 46979
1987.53 11.7086 46989
1987.56 11.6638 46999
1987.59 11.616 47009
1987.61 11.5681 47019
1987.64 11.5171 47029
1987.67 11.4691 47039
