49400.00 -4.329262114e-07 6.261937903e-07 0.053
49765.25 -7.369039578e-07 3.840195217e-07 0.053
50130.50 8.112532154e-07 3.761042523e-07 0.053
50495.75 5.98996056e-07 3.385531462e-07 0.053
50861.00 1.979681774e-07 2.84650985e-07 0.053
51226.25 1.340381183e-07 2.480750186e-07 0.053
51591.50 6.455595496e-08 2.2861396e-07 0.053
51956.75 -1.968692106e-07 2.214005397e-07 0.053
52322.00 5.958923931e-08 2.136635574e-07 0.053
52687.25 -2.354763597e-07 2.134013949e-07 0.053
53052.50 -1.919279268e-07 2.003461202e-07 0.053
53417.75 1.656705377e-08 1.823093353e-07 0.053
53783.00 -1.912035559e-07 1.748411301e-07 0.053
54148.25 -1.740735871e-07 1.662770566e-07 0.053
54513.50 -4.876894006e-08 1.480262315e-07 0.053
54878.75 -1.931922807e-08 1.258097826e-07 0.053
55244.00 8.978058636e-08 1.059759433e-07 0.053
55609.25 2.657970604e-07 1.397653172e-07 0.053
55974.50 -1.107648454e-08 2.274597973e-07 0.053
