OUTPUT3: 1996.29 0.538791 0.248287 0.808396
OUTPUT3: 1996.29 0.538807 0.248313 0.808409
OUTPUT3: 1996.3 0.541478 0.252292 0.810667
OUTPUT3: 1996.3 0.541979 0.253015 0.811104
OUTPUT3: 1996.3 0.554259 0.270092 0.822148
OUTPUT3: 1996.3 0.559723 0.277414 0.827202
OUTPUT3: 1996.3 0.561791 0.280091 0.829165
OUTPUT3: 1996.3 0.561792 0.280093 0.829166
OUTPUT3: 1996.3 0.562203 0.280591 0.829574
OUTPUT3: 1996.3 0.562203 0.280591 0.829574
OUTPUT3: 1996.3 0.538424 0.252959 0.806107
OUTPUT3: 1996.3 0.53831 0.252918 0.805959
OUTPUT3: 1996.3 0.538248 0.252901 0.805877
OUTPUT3: 1996.3 0.538101 0.252883 0.80567
OUTPUT3: 1996.3 0.538057 0.252888 0.805605
OUTPUT3: 1996.3 0.538025 0.252895 0.805556
OUTPUT3: 1996.3 0.538005 0.252901 0.805525
OUTPUT3: 1996.3 0.537979 0.252913 0.805483
OUTPUT3: 1996.3 0.537962 0.252923 0.805454
OUTPUT3: 1996.3 0.537946 0.252935 0.805425
OUTPUT3: 1996.3 0.53793 0.252949 0.805397
OUTPUT3: 1996.3 0.5379 0.252985 0.80534
OUTPUT3: 1996.3 0.537884 0.253014 0.805305
OUTPUT3: 1996.3 0.537873 0.25304 0.805279
OUTPUT3: 1996.3 0.537866 0.253061 0.80526
OUTPUT3: 1996.3 0.537855 0.253105 0.805227
OUTPUT3: 1996.3 0.537851 0.253129 0.805212
OUTPUT3: 1996.3 0.537847 0.253166 0.805192
OUTPUT3: 1996.3 0.537844 0.253207 0.805173
OUTPUT3: 1996.3 0.537844 0.253239 0.80516
OUTPUT3: 1996.3 0.537861 0.253415 0.805115
OUTPUT3: 1996.3 0.537868 0.253453 0.80511
OUTPUT3: 1996.3 0.537875 0.25349 0.805106
OUTPUT3: 1996.3 0.537883 0.253528 0.805102
OUTPUT3: 1996.3 0.537892 0.253569 0.8051
OUTPUT3: 1996.3 0.537909 0.253634 0.805098
OUTPUT3: 1996.3 0.53792 0.253676 0.805098
OUTPUT3: 1996.3 0.537934 0.253723 0.8051
OUTPUT3: 1996.3 0.537953 0.253785 0.805103
OUTPUT3: 1996.3 0.537982 0.253874 0.80511
OUTPUT3: 1996.3 0.537998 0.25392 0.805115
OUTPUT3: 1996.3 0.538026 0.253998 0.805125
OUTPUT3: 1996.3 0.540542 0.25782 0.807271
OUTPUT3: 1996.3 0.540523 0.257784 0.807258
OUTPUT3: 1996.3 0.540504 0.257749 0.807244
OUTPUT3: 1996.3 0.540484 0.257713 0.807229
OUTPUT3: 1996.3 0.54045 0.25765 0.807204
OUTPUT3: 1996.3 0.540419 0.257595 0.807181
OUTPUT3: 1996.3 0.540385 0.257535 0.807155
OUTPUT3: 1996.3 0.540359 0.257489 0.807135
OUTPUT3: 1996.3 0.540324 0.25743 0.807108
OUTPUT3: 1996.3 0.54028 0.257354 0.807074
OUTPUT3: 1996.3 0.54026 0.257321 0.807058
OUTPUT3: 1996.3 0.540233 0.257274 0.807036
OUTPUT3: 1996.3 0.540189 0.257202 0.807002
OUTPUT3: 1996.3 0.540134 0.25711 0.806957
OUTPUT3: 1996.3 0.540101 0.257056 0.806931
OUTPUT3: 1996.3 0.540051 0.256974 0.80689
OUTPUT3: 1996.3 0.54 0.256893 0.806849
OUTPUT3: 1996.3 0.53995 0.256813 0.806808
OUTPUT3: 1996.3 0.539892 0.256721 0.806759
OUTPUT3: 1996.3 0.539832 0.256626 0.806709
OUTPUT3: 1996.3 0.53977 0.256528 0.806657
OUTPUT3: 1996.3 0.539698 0.256417 0.806597
OUTPUT3: 1996.3 0.539642 0.25633 0.806549
OUTPUT3: 1996.3 0.539537 0.256169 0.806459
OUTPUT3: 1996.3 0.539477 0.256078 0.806408
OUTPUT3: 1996.3 0.539411 0.25598 0.806352
OUTPUT3: 1996.3 0.539346 0.255882 0.806296
OUTPUT3: 1996.3 0.539272 0.25577 0.806231
OUTPUT3: 1996.3 0.539203 0.255669 0.806172
OUTPUT3: 1996.3 0.539137 0.255571 0.806114
OUTPUT3: 1996.3 0.539087 0.255498 0.806071
OUTPUT3: 1996.3 0.539002 0.255373 0.805996
OUTPUT3: 1996.3 0.538918 0.255252 0.805922
OUTPUT3: 1996.3 0.538867 0.255178 0.805877
OUTPUT3: 1996.3 0.538803 0.255086 0.80582
OUTPUT3: 1996.3 0.53873 0.254981 0.805755
OUTPUT3: 1996.3 0.538641 0.254854 0.805675
OUTPUT3: 1996.3 0.538562 0.254741 0.805605
OUTPUT3: 1996.3 0.538484 0.254631 0.805535
OUTPUT3: 1996.3 0.538395 0.254505 0.805454
OUTPUT3: 1996.3 0.53834 0.254429 0.805405
OUTPUT3: 1996.3 0.538284 0.254351 0.805355
OUTPUT3: 1996.3 0.538224 0.254267 0.8053
OUTPUT3: 1996.3 0.53809 0.254081 0.805178
OUTPUT3: 1996.3 0.537988 0.253942 0.805085
OUTPUT3: 1996.3 0.537885 0.2538 0.80499
OUTPUT3: 1996.32 0.504636 0.222866 0.769279
OUTPUT3: 1996.32 0.504521 0.222791 0.769143
OUTPUT3: 1996.32 0.504435 0.222737 0.769043
OUTPUT3: 1996.32 0.50428 0.222639 0.768859
OUTPUT3: 1996.32 0.504176 0.222573 0.768736
OUTPUT3: 1996.32 0.504056 0.222499 0.768594
OUTPUT3: 1996.32 0.503809 0.222349 0.768301
OUTPUT3: 1996.32 0.503602 0.222226 0.768054
OUTPUT3: 1996.32 0.503475 0.222151 0.767902
OUTPUT3: 1996.32 0.5034 0.222107 0.767811
OUTPUT3: 1996.32 0.503321 0.222061 0.767717
OUTPUT3: 1996.32 0.503243 0.222016 0.767623
OUTPUT3: 1996.32 0.50312 0.221946 0.767476
OUTPUT3: 1996.32 0.500447 0.22049 0.764234
OUTPUT3: 1996.32 0.500381 0.220453 0.764154
OUTPUT3: 1996.32 0.492103 0.212052 0.755536
OUTPUT3: 1996.32 0.492033 0.211934 0.755481
OUTPUT3: 1996.32 0.491897 0.211698 0.755375
OUTPUT3: 1996.36 0.481239 0.208367 0.73907
OUTPUT3: 1996.36 0.477072 0.204552 0.734593
OUTPUT3: 1996.36 0.471331 0.199258 0.728484
OUTPUT3: 1996.36 0.469827 0.197453 0.727163
OUTPUT3: 1996.36 0.469851 0.197466 0.727195
OUTPUT3: 1996.36 0.470695 0.198164 0.728207
OUTPUT3: 1996.36 0.47128 0.198752 0.72885
OUTPUT3: 1996.36 0.471351 0.198828 0.728927
OUTPUT3: 1996.36 0.471626 0.199125 0.729219
OUTPUT3: 1996.36 0.473849 0.20194 0.731397
OUTPUT3: 1996.36 0.473991 0.20215 0.731524
OUTPUT3: 1996.36 0.474477 0.202905 0.731941
OUTPUT3: 1996.36 0.474978 0.203775 0.732334
OUTPUT3: 1996.36 0.475383 0.206292 0.731919
OUTPUT3: 1996.36 0.475348 0.206291 0.731867
OUTPUT3: 1996.36 0.473949 0.205543 0.730097
OUTPUT3: 1996.36 0.473895 0.205502 0.730034
OUTPUT3: 1996.36 0.473767 0.2054 0.729886
OUTPUT3: 1996.36 0.469838 0.201425 0.72567
OUTPUT3: 1996.43 0.410321 0.155923 0.655215
OUTPUT3: 1996.43 0.40979 0.155265 0.654705
OUTPUT3: 1996.44 0.391742 0.133644 0.638763
OUTPUT3: 1996.44 0.391742 0.133643 0.638762
OUTPUT3: 1996.44 0.390289 0.133671 0.636107
OUTPUT3: 1996.5 0.374558 0.137005 0.611587
OUTPUT3: 1996.5 0.371512 0.133523 0.607877
OUTPUT3: 1996.5 0.370509 0.132762 0.606875
OUTPUT3: 1996.5 0.37034 0.132626 0.606703
OUTPUT3: 1996.5 0.370235 0.132542 0.606596
OUTPUT3: 1996.51 0.360809 0.122238 0.595607
OUTPUT3: 1996.51 0.368698 0.131129 0.603759
OUTPUT3: 1996.51 0.368738 0.131179 0.603806
OUTPUT3: 1996.51 0.369278 0.131862 0.604442
OUTPUT3: 1996.51 0.369818 0.132549 0.60508
OUTPUT3: 1996.51 0.369818 0.132549 0.60508
OUTPUT3: 1996.51 0.376715 0.141627 0.613412
OUTPUT3: 1996.51 0.379155 0.14497 0.616429
OUTPUT3: 1996.51 0.385294 0.152856 0.624335
OUTPUT3: 1996.51 0.385293 0.152856 0.624335
OUTPUT3: 1996.51 0.384367 0.152172 0.623204
OUTPUT3: 1996.51 0.382749 0.151067 0.621184
OUTPUT3: 1996.51 0.381197 0.149346 0.619226
OUTPUT3: 1996.51 0.380356 0.148245 0.61816
OUTPUT3: 1996.51 0.379315 0.146871 0.616838
OUTPUT3: 1996.51 0.372964 0.138364 0.608727
