OUTPUT2: 1983.75 5.74287
OUTPUT2: 1983.78 5.72061
OUTPUT2: 1983.81 5.69983
OUTPUT2: 1983.84 5.68952
OUTPUT2: 1983.86 5.68367
OUTPUT2: 1983.89 5.6838
OUTPUT2: 1983.92 5.68839
OUTPUT2: 1983.94 5.69596
OUTPUT2: 1983.97 5.70949
OUTPUT2: 1984 5.72899
OUTPUT2: 1984.03 5.75746
OUTPUT2: 1984.05 5.7874
OUTPUT2: 1984.08 5.82181
OUTPUT2: 1984.11 5.85769
OUTPUT2: 1984.14 5.89654
OUTPUT2: 1984.16 5.93385
OUTPUT2: 1984.19 5.94564
OUTPUT2: 1984.22 5.95739
OUTPUT2: 1984.25 5.96762
OUTPUT2: 1984.27 5.97631
OUTPUT2: 1984.3 5.98197
OUTPUT2: 1984.33 5.9846
OUTPUT2: 1984.36 5.9812
OUTPUT2: 1984.38 5.97327
OUTPUT2: 1984.41 5.96231
OUTPUT2: 1984.44 5.94832
OUTPUT2: 1984.47 5.9313
OUTPUT2: 1984.49 5.91124
OUTPUT2: 1984.52 5.88516
OUTPUT2: 1984.55 5.85754
OUTPUT2: 1984.57 5.82689
OUTPUT2: 1984.6 5.79472
OUTPUT2: 1984.63 5.76101
OUTPUT2: 1984.66 5.72727
OUTPUT2: 1984.68 5.692
OUTPUT2: 1984.71 5.6567
OUTPUT2: 1984.74 5.62287
OUTPUT2: 1984.77 5.589
OUTPUT2: 1984.79 5.55661
OUTPUT2: 1984.82 5.52719
OUTPUT2: 1984.85 5.50223
OUTPUT2: 1984.88 5.48024
OUTPUT2: 1984.9 5.46123
OUTPUT2: 1984.93 5.44368
OUTPUT2: 1984.96 5.4291
OUTPUT2: 1984.99 5.41749
OUTPUT2: 1985.01 5.41185
OUTPUT2: 1985.04 5.40768
OUTPUT2: 1985.07 5.40498
OUTPUT2: 1985.09 5.40524
OUTPUT2: 1985.12 5.40548
OUTPUT2: 1985.15 5.40719
OUTPUT2: 1985.18 5.40886
OUTPUT2: 1985.2 5.4105
OUTPUT2: 1985.23 5.41212
OUTPUT2: 1985.26 5.4122
OUTPUT2: 1985.28 5.41225
OUTPUT2: 1985.31 5.41227
OUTPUT2: 1985.34 5.40776
OUTPUT2: 1985.37 5.40172
OUTPUT2: 1985.39 5.39564
OUTPUT2: 1985.42 5.38654
OUTPUT2: 1985.45 5.37741
OUTPUT2: 1985.48 5.36674
OUTPUT2: 1985.5 5.35304
OUTPUT2: 1985.53 5.33932
OUTPUT2: 1985.56 5.32406
OUTPUT2: 1985.59 5.31027
OUTPUT2: 1985.61 5.29495
OUTPUT2: 1985.64 5.2826
OUTPUT2: 1985.67 5.27022
OUTPUT2: 1985.7 5.26081
OUTPUT2: 1985.72 5.25286
OUTPUT2: 1985.75 5.24639
OUTPUT2: 1985.78 5.24289
OUTPUT2: 1985.8 5.24235
OUTPUT2: 1985.83 5.24478
OUTPUT2: 1985.86 5.25469
OUTPUT2: 1985.89 5.26606
OUTPUT2: 1985.91 5.2804
OUTPUT2: 1985.94 5.29771
OUTPUT2: 1985.97 5.31799
OUTPUT2: 1986 5.34124
OUTPUT2: 1986.02 5.36745
OUTPUT2: 1986.05 5.39664
OUTPUT2: 1986.08 5.4273
OUTPUT2: 1986.11 5.45792
OUTPUT2: 1986.13 5.49001
OUTPUT2: 1986.16 5.52208
OUTPUT2: 1986.19 5.55411
OUTPUT2: 1986.22 5.58461
OUTPUT2: 1986.24 5.61508
OUTPUT2: 1986.27 5.64252
OUTPUT2: 1986.3 5.66843
OUTPUT2: 1986.33 5.69131
OUTPUT2: 1986.35 5.70966
OUTPUT2: 1986.38 5.72497
OUTPUT2: 1986.41 5.73726
OUTPUT2: 1986.44 5.74501
OUTPUT2: 1986.46 5.75123
OUTPUT2: 1986.49 5.75293
OUTPUT2: 1986.52 5.75009
OUTPUT2: 1986.54 5.74272
OUTPUT2: 1986.57 5.73232
OUTPUT2: 1986.6 5.72189
OUTPUT2: 1986.63 5.70843
OUTPUT2: 1986.65 5.69494
OUTPUT2: 1986.68 5.67841
OUTPUT2: 1986.71 5.66336
OUTPUT2: 1986.74 5.64827
OUTPUT2: 1986.76 5.63316
OUTPUT2: 1986.79 5.61951
OUTPUT2: 1986.82 5.60883
OUTPUT2: 1986.85 5.60262
OUTPUT2: 1986.87 5.59938
OUTPUT2: 1986.9 5.59911
OUTPUT2: 1986.93 5.60031
OUTPUT2: 1986.96 5.60598
OUTPUT2: 1986.98 5.61162
OUTPUT2: 1987.01 5.62472
OUTPUT2: 1987.04 5.6393
OUTPUT2: 1987.07 5.65684
OUTPUT2: 1987.09 5.67286
OUTPUT2: 1987.12 5.69184
OUTPUT2: 1987.15 5.70929
OUTPUT2: 1987.18 5.72671
OUTPUT2: 1987.2 5.7441
OUTPUT2: 1987.23 5.75996
OUTPUT2: 1987.26 5.77279
OUTPUT2: 1987.28 5.78409
OUTPUT2: 1987.31 5.79386
OUTPUT2: 1987.34 5.79459
OUTPUT2: 1987.37 5.7923
