plotVals: 1975.484599589322443 -11911.000000000000000 37.090994846075773
plotVals: 1975.511978097193605 -11901.000000000000000 36.244607418775558
plotVals: 1975.539356605064995 -11891.000000000000000 35.395240575075150
plotVals: 1975.566735112936385 -11881.000000000000000 34.543894320726395
plotVals: 1975.594113620807775 -11871.000000000000000 33.688568647950888
plotVals: 1975.621492128678938 -11861.000000000000000 32.829263560473919
plotVals: 1975.648870636550328 -11851.000000000000000 31.966979049146175
plotVals: 1975.676249144421718 -11841.000000000000000 31.100715138018131
plotVals: 1975.703627652292880 -11831.000000000000000 30.229471802711487
plotVals: 1975.731006160164270 -11821.000000000000000 29.353249050676823
plotVals: 1975.758384668035660 -11811.000000000000000 28.473046883940697
plotVals: 1975.785763175906823 -11801.000000000000000 27.586865302175283
plotVals: 1975.813141683778213 -11791.000000000000000 26.694704301655293
plotVals: 1975.840520191649603 -11781.000000000000000 25.789563890546560
plotVals: 1975.867898699520765 -11771.000000000000000 24.880444061011076
plotVals: 1975.895277207392155 -11761.000000000000000 23.966344818472862
plotVals: 1975.922655715263545 -11751.000000000000000 23.049266152083874
plotVals: 1975.950034223134935 -11741.000000000000000 22.130208082497120
plotVals: 1975.977412731006098 -11731.000000000000000 21.209170583635569
plotVals: 1976.005475701574369 -11721.000000000000000 20.287153676152229
plotVals: 1976.032854209445532 -11711.000000000000000 19.365157354623079
plotVals: 1976.060232717316921 -11701.000000000000000 18.445181611925364
plotVals: 1976.087611225188311 -11691.000000000000000 17.529226459562778
plotVals: 1976.114989733059474 -11681.000000000000000 16.616291888058186
plotVals: 1976.142368240930864 -11671.000000000000000 15.709377899765968
plotVals: 1976.169746748802254 -11661.000000000000000 14.813484501093626
plotVals: 1976.197125256673417 -11651.000000000000000 13.924611680209637
plotVals: 1976.224503764544806 -11641.000000000000000 13.042759448289871
plotVals: 1976.251882272416196 -11631.000000000000000 12.168927799910307
plotVals: 1976.279260780287586 -11621.000000000000000 11.305116731673479
plotVals: 1976.306639288158749 -11611.000000000000000 10.449326246976852
plotVals: 1976.334017796030139 -11601.000000000000000 9.611556351184845
plotVals: 1976.361396303901529 -11591.000000000000000 8.786807041615248
plotVals: 1976.388774811772691 -11581.000000000000000 7.969078313559294
plotVals: 1976.416153319644081 -11571.000000000000000 7.158370167016983
plotVals: 1976.443531827515471 -11561.000000000000000 6.353682603687048
plotVals: 1976.470910335386634 -11551.000000000000000 5.553015630692244
plotVals: 1976.498288843258024 -11541.000000000000000 4.756369240581989
plotVals: 1976.525667351129414 -11531.000000000000000 3.962743435055017
plotVals: 1976.553045859000576 -11521.000000000000000 3.170138206332922
plotVals: 1976.580424366871966 -11511.000000000000000 2.376553572714329
plotVals: 1976.607802874743356 -11501.000000000000000 1.580989517271519
plotVals: 1976.635181382614746 -11491.000000000000000 0.782446049153805
plotVals: 1976.662559890485909 -11481.000000000000000 -0.021076835691929
plotVals: 1976.689938398357299 -11471.000000000000000 -0.837579138576984
plotVals: 1976.717316906228689 -11461.000000000000000 -1.661060854792595
plotVals: 1976.744695414099851 -11451.000000000000000 -2.490521986037493
plotVals: 1976.772073921971241 -11441.000000000000000 -3.324962534010410
plotVals: 1976.799452429842631 -11431.000000000000000 -4.166382502764463
plotVals: 1976.826830937713794 -11421.000000000000000 -5.012781877070665
plotVals: 1976.854209445585184 -11411.000000000000000 -5.875160675495863
plotVals: 1976.881587953456574 -11401.000000000000000 -6.741518888622522
plotVals: 1976.908966461327964 -11391.000000000000000 -7.611856512725353
plotVals: 1976.936344969199126 -11381.000000000000000 -8.483173556625843
plotVals: 1976.963723477070516 -11371.000000000000000 -9.353470012545586
plotVals: 1976.991101984941906 -11361.000000000000000 -10.222745891660452
plotVals: 1977.016427104722879 -11351.000000000000000 -10.657001182436943
plotVals: 1977.043805612594042 -11341.000000000000000 -10.654235888272524
plotVals: 1977.071184120465432 -11331.000000000000000 -10.645450010895729
plotVals: 1977.098562628336822 -11321.000000000000000 -10.628643542528152
plotVals: 1977.125941136207985 -11311.000000000000000 -10.601816497743130
plotVals: 1977.153319644079374 -11301.000000000000000 -10.564968865364790
plotVals: 1977.180698151950764 -11291.000000000000000 -10.506100647151470
plotVals: 1977.208076659821927 -11281.000000000000000 -10.434211850166321
plotVals: 1977.235455167693317 -11271.000000000000000 -10.351302459836006
plotVals: 1977.262833675564707 -11261.000000000000000 -10.256372496485710
plotVals: 1977.290212183436097 -11251.000000000000000 -10.150421939790249
plotVals: 1977.317590691307259 -11241.000000000000000 -10.033450808376074
plotVals: 1977.344969199178649 -11231.000000000000000 -9.917459085583687
plotVals: 1977.372347707050039 -11221.000000000000000 -9.792446777224541
plotVals: 1977.399726214921202 -11211.000000000000000 -9.659413885325193
plotVals: 1977.427104722792592 -11201.000000000000000 -9.518360413610935
plotVals: 1977.454483230663982 -11191.000000000000000 -9.371286354959011
plotVals: 1977.481861738535144 -11181.000000000000000 -9.220191713422537
plotVals: 1977.509240246406534 -11171.000000000000000 -9.082076486200094
plotVals: 1977.536618754277924 -11161.000000000000000 -8.941940676420927
plotVals: 1977.563997262149314 -11151.000000000000000 -8.799784272909164
plotVals: 1977.591375770020477 -11141.000000000000000 -8.658607300370932
plotVals: 1977.618754277891867 -11131.000000000000000 -8.517409730702639
plotVals: 1977.646132785763257 -11121.000000000000000 -8.378191590309143
plotVals: 1977.673511293634419 -11111.000000000000000 -8.263952851295471
plotVals: 1977.700889801505809 -11101.000000000000000 -8.152693539857864
plotVals: 1977.728268309377199 -11091.000000000000000 -8.046413637697697
plotVals: 1977.755646817248362 -11081.000000000000000 -7.943113148212433
plotVals: 1977.783025325119752 -11071.000000000000000 -7.844792075455189
plotVals: 1977.810403832991142 -11061.000000000000000 -7.750450424849987
plotVals: 1977.837782340862532 -11051.000000000000000 -7.682088185101748
plotVals: 1977.865160848733694 -11041.000000000000000 -7.617705363780260
plotVals: 1977.892539356605084 -11031.000000000000000 -7.558301959186792
plotVals: 1977.919917864476474 -11021.000000000000000 -7.503877963870764
plotVals: 1977.947296372347637 -11011.000000000000000 -7.453433386981487
plotVals: 1977.974674880219027 -11001.000000000000000 -7.407968230545521
plotVals: 1978.002737850787071 -10991.000000000000000 -7.369482483714819
plotVals: 1978.030116358658461 -10981.000000000000000 -7.334976159036160
plotVals: 1978.057494866529851 -10971.000000000000000 -7.303449243307114
plotVals: 1978.084873374401013 -10961.000000000000000 -7.273901745676994
plotVals: 1978.112251882272403 -10951.000000000000000 -7.245333664119244
plotVals: 1978.139630390143793 -10941.000000000000000 -7.217745002359152
plotVals: 1978.167008898014956 -10931.000000000000000 -7.192135747522116
plotVals: 1978.194387405886346 -10921.000000000000000 -7.164505917578936
plotVals: 1978.221765913757736 -10911.000000000000000 -7.134855501353741
plotVals: 1978.249144421629126 -10901.000000000000000 -7.102184496819973
plotVals: 1978.276522929500288 -10891.000000000000000 -7.064492911100388
plotVals: 1978.303901437371678 -10881.000000000000000 -7.021780736744404
plotVals: 1978.331279945243068 -10871.000000000000000 -6.968047987669706
plotVals: 1978.358658453114231 -10861.000000000000000 -6.905294645577669
plotVals: 1978.386036960985621 -10851.000000000000000 -6.835520718246698
plotVals: 1978.413415468857011 -10841.000000000000000 -6.759726211428642
plotVals: 1978.440793976728173 -10831.000000000000000 -6.675911121070385
plotVals: 1978.468172484599563 -10821.000000000000000 -6.585075441747904
plotVals: 1978.495550992470953 -10811.000000000000000 -6.485219180583954
plotVals: 1978.522929500342343 -10801.000000000000000 -6.373342338949442
plotVals: 1978.550308008213506 -10791.000000000000000 -6.254444904625416
plotVals: 1978.577686516084896 -10781.000000000000000 -6.131526894867420
plotVals: 1978.605065023956286 -10771.000000000000000 -6.004588294774294
plotVals: 1978.632443531827448 -10761.000000000000000 -5.873629111796618
plotVals: 1978.659822039698838 -10751.000000000000000 -5.740649346262217
plotVals: 1978.687200547570228 -10741.000000000000000 -5.605648998171091
plotVals: 1978.714579055441391 -10731.000000000000000 -5.469628054648638
plotVals: 1978.741957563312781 -10721.000000000000000 -5.335586544126272
plotVals: 1978.769336071184171 -10711.000000000000000 -5.203524436801672
plotVals: 1978.796714579055333 -10701.000000000000000 -5.075441747903824
