1994.13 -1.378727
1995.13 -0.850073
1996.13 -0.183786
1997.13  0.578140
1998.13  0.919707
1999.13  0.382903
2000.13  0.067740
2001.13 -0.093787
2002.13 -0.073677
2003.13  0.060070
2004.13  0.183453
2005.13  0.070473
2006.13  0.043130
2007.13 -0.116577
2008.13 -0.196646
2009.13 -0.175079
2010.13 -0.053876
2011.13  0.168965
2011.93  0.361457
